(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.993063320108452e-05,2.739539451357409e-05
9.994128491407098e-05,2.680401966792534e-05
9.995754894198669e-05,2.587743257065345e-05
9.999007699781811e-05,2.394437023600648e-05
0.0001000551331094809,1.982946907319594e-05
0.0001001852453328066,1.098149953604466e-05
0.000100445469779458,-7.822844637517257e-06
0.0001007817973352261,-3.294876904458288e-05
0.0001012366090043543,-6.740701297625051e-05
0.0001016183045021772,-9.654698993655231e-05
0.000102,-0.0001258247769819754
0.000102001001455933,-0.0001259017746235713
0.0001020017596376808,-0.0001259600682635975
0.0001020032760011764,-0.0001260766567492411
0.0001020048450742759,-0.0001261972997057548
0.0001020079832204748,-0.0001264385912095323
0.0001020142595128727,-0.0001269211965587713
0.0001020268120976684,-0.0001278864955192027
0.0001020519172672598,-0.000129817436876789
0.0001021021276064426,-0.000133680624011645
0.0001022025482848083,-0.000141411759885357
0.0001022527586239912,-0.0001452795705205734
0.0001022846449975605,-0.0001477365760184091
0.0001023089882324866,-0.0001496127075947262
0.0001023346410435269,-0.0001515900945060489
0.0001023532347079499,-0.000153023547775577
0.0001023662837780349,-0.0001540296485592618
0.0001023766011244719,-0.00015482518753418
0.0001023854099251829,-0.000155504447032162
0.0001023932852550496,-0.0001561117560128222
0.0001024005462471537,-0.0001566717156425979
0.00010240737568971,-0.0001571984168418084
0.0001024104432797038,-0.0001574350029034388
0.0001024137494046018,-0.0001576899906299278
0.0001024150428426097,-0.000157789749483328
0.0001024163693145137,-0.0001578920569252906
0.0001024176178693313,-0.0001579883555656858
0.0001024183635227432,-0.0001580458667581608
0.0001024191173466003,-0.0001581040084521756
0.0001024195236841409,-0.0001581353490481829
0.000102419915527874,-0.0001581655719010699
0.0001024202568569585,-0.0001581918987336728
0.0001024205361135162,-0.0001582134380455624
0.0001024207778842263,-0.0001582320861855946
0.0001024209956425114,-0.0001582488823549388
0.0001024211979567651,-0.0001582644874416061
0.0001024213894688238,-0.0001582792594811977
0.0001024215725946415,-0.0001582933848306434
0.0001024217491646939,-0.0001583070046904389
0.0001024219207432241,-0.0001583202397285044
0.0001024220886207411,-0.0001583331895056439
0.0001024222538223283,-0.0001583459331143677
0.0001024224171273193,-0.000158358530699565
0.0001024225790886315,-0.0001583710249440928
0.00010242274004173,-0.0001583834417625551
0.0001024229001045041,-0.0001583957902971944
0.0001024230591770333,-0.0001584080628943552
0.0001024232169499047,-0.0001584202357488573
0.0001024233729268269,-0.0001584322706454921
0.0001024235263867764,-0.0001584441120421332
0.0001024236766895173,-0.0001584557106423246
0.000102423823095375,-0.0001584670094875174
0.0001024239647511149,-0.0001584779428720484
0.0001024241009346348,-0.0001584884552233712
0.0001024242310405606,-0.0001584984999959405
0.0001024243546053485,-0.0001585080416101059
0.0001024244713696792,-0.0001585170602744768
0.0001024245813402815,-0.0001585255567657651
0.0001024246848369751,-0.0001585335560708723
0.000102424782515981,-0.0001585411092066558
0.0001024248754374141,-0.0001585482984455266
0.0001024249653732604,-0.0001585552611407248
0.0001024250557009147,-0.0001585622589640456
0.000102425153923696,-0.000158569873597969
0.0001024252848632854,-0.0001585800314428676
0.000102425456953329,-0.000158593390955919
0.0001024255864853192,-0.0001586034512511825
0.0001024257122305132,-0.0001586132143641672
0.0001024258451889341,-0.0001586235044235274
0.0001024259817165573,-0.0001586339204739939
0.0001024261265133086,-0.00015864446819569
0.0001024262393726072,-0.0001586518579076435
0.0001024263251638608,-0.0001586564568017979
0.0001024263933018866,-0.0001586587216719781
0.0001024264413138337,-0.0001586587446241738
0.0001024264758634218,-0.0001586574711122113
0.000102426509481719,-0.0001586549381192848
0.0001024265569643948,-0.0001586490295962806
0.0001024266041537279,-0.0001586405321721829
0.0001024266488440263,-0.0001586321888132902
0.0001024266983303549,-0.0001587406248290124
0.0001024267129863267,-0.0001588863685587638
0.0001024267282480885,-0.0001593137997049077
0.0001024267383015346,-0.000159899541704811
0.0001024267483269724,-0.0001608587270338635
0.0001024267574914853,-0.0001620998046819588
0.0001024267673768962,-0.0001637778472707296
0.0001024267747773304,-0.0001652115120019948
0.0001024267830342317,-0.0001669156979233755
0.0001024267901890346,-0.0001684279336485739
0.0001024267968262642,-0.0001698206843128158
0.0001024268034442061,-0.0001711710687305468
