I0.phi_s X,I0.phi_s Y
0.00889946439085536,4.157592420692008e-09
0.008899467623759112,1.865490288871831e-08
0.008899471578039386,2.260551593576918e-08
0.0088994764438065,2.1438029831838e-08
0.008899482423495563,1.880125291410718e-08
0.008899489744568138,1.663758401915672e-08
0.008899498676622682,1.547806203617383e-08
0.008899509538025633,1.507328266373669e-08
0.008899522699402876,1.502129204135963e-08
0.008899538598290449,1.507034407487567e-08
0.008899557778710843,1.512737010470156e-08
0.00889958099475204,1.517502849627349e-08
0.008899609503787089,1.521595583528945e-08
0.008899644441932936,1.524538427953169e-08
0.008899684608889107,1.52491833695598e-08
0.008899723373084827,1.524529906629456e-08
0.008899758221731115,1.526936895040124e-08
0.008899799673735921,1.529294676079609e-08
0.008899866217601537,1.530305162309318e-08
0.00889992,1.530161211507901e-08
0.008899927974928147,1.529959566696598e-08
0.008899936758132011,1.530239833900785e-08
0.008899948235756039,1.529646096147368e-08
0.008899971191004096,1.529412560637787e-08
0.008900017101500209,1.528361377525412e-08
0.008900108922492435,1.525687061547073e-08
0.008900292564476888,1.519274250854264e-08
0.008900659848445793,1.507179359328332e-08
0.008901394416383603,1.492928938660143e-08
0.008902,1.489206612452721e-08
0.00890203,1.489215993990114e-08
0.00890206008133413,1.489206388379693e-08
0.00890211204053259,1.489244012430974e-08
0.008902215958929508,1.489361684300414e-08
0.008902252125881919,1.489415858322301e-08
0.008902307973414538,1.489509247789617e-08
0.008902351179538028,1.489587939761908e-08
0.008902386253674162,1.489655093891632e-08
0.008902422135920393,1.489726138663151e-08
0.008902436745474571,1.489755953341555e-08
0.00890245204011117,1.489789879831738e-08
0.008902457417188448,1.489819940128247e-08
0.008902463445186517,1.489960264040796e-08
0.008902464638793427,1.490688056086074e-08
0.008902466793510878,1.492267603340046e-08
0.008902469262720612,1.500736133048059e-08
0.00890247132617218,1.548294915452323e-08
0.008902473082852724,1.688549174217981e-08
0.008902474736126997,1.840085972679013e-08
0.008902476326104575,1.890355757232597e-08
0.008902477595351661,2.376400405603551e-08
0.00890247867295281,4.172684024773048e-08
0.00890247913326069,8.731470712167562e-08
0.008902479603459515,1.665820316633785e-07
0.008902479832494287,3.347033518185181e-07
0.008902480063044785,4.791447331279914e-07
0.008902480269211364,1.767961064966445e-07
0.008902480480822159,-3.146755301599754e-06
0.008902480628285671,-1.333167671066665e-05
0.008902480778709093,-3.373606224696995e-05
0.008902480908163611,-5.795021653256433e-05
0.008902481035173358,-9.40215723801279e-05
0.008902481105168237,-0.0001323122217094372
0.008902481175567458,-0.000206583278455198
0.008902481209378133,-0.0002801533262853965
0.008902481243264553,-0.0003965162368652443
0.008902481272843755,-0.0005443926337486421
0.00890248129812397,-0.0006882003030388864
0.008902481329299144,-0.0008562693932771249
0.008902481384458347,-0.001119741767502797
0.008902481426830183,-0.001303873674730242
0.008902481450870374,-0.001476326609224708
0.008902481475789079,-0.001899271128121895
0.008902481495449886,-0.002340264675443499
0.008902481512417727,-0.002568188537634067
0.008902481524913916,-0.002586086192856886
0.008902481539684442,-0.002457212214483837
0.008902481559652432,-0.002155085586228106
0.008902481574861001,-0.001901260448266877
0.008902481589222482,-0.001675547540815825
0.008902481605369921,-0.001448423249268751
0.008902481624950175,-0.001210291693920939
0.008902481650777904,-0.0009538334372665144
0.008902481684174068,-0.0007063902703402136
0.008902481724001548,-0.0005029416380606296
0.008902481768933941,-0.000356413562732739
0.008902481821043771,-0.0002509964697508556
0.008902481884954436,-0.0001713066845781435
0.008902481961352775,-0.0001151326009172936
0.008902482043480597,-7.842181079685622e-05
0.008902482111481088,-5.779094168074331e-05
0.0089024821888486,-3.922081248515928e-05
0.008902482294566395,-1.59831326778345e-05
0.008902482354874347,4.131744034503789e-06
0.008902482414232513,3.804381813710798e-05
0.008902482446827176,7.667899013558031e-05
0.008902482479181307,0.0001390082286546808
0.008902482506809443,0.0002076680199814958
0.008902482532274743,0.0002646765800427517
0.008902482565648658,0.0003100261604429203
0.008902482616383413,0.0003256638415946742
0.008902482653603846,0.0003056607206540713
0.00890248268724717,0.000163611691807636
0.008902482697434317,-8.272149804694481e-05
0.008902482711879723,-0.001131615421364481
0.008902482722163516,-0.002344742599002734
0.008902482732689393,-0.003485083584108252
0.008902482742621455,-0.003886561338131235
0.008902482749856043,-0.003701333231877004
0.008902482757435912,-0.003199444524972806
0.008902482766737623,-0.002447541401177009
0.008902482781677641,-0.001482097196756013
0.008902482792978917,-0.001047583437970825
0.008902482803805213,-0.0008243591203697164
0.008902482815811501,-0.0006861852531558579
0.008902482829750423,-0.0005599599667112229
0.008902482847380681,-0.0003850215426111557
0.008902482871496618,-0.0001460913763772145
0.008902482903187049,7.131996929063159e-05
0.008902482935948221,0.000167621024018144
0.008902482967714519,0.0001827119161288894
0.008902483003951344,0.0001635059174273663
0.008902483050534152,0.0001326563094696864
0.008902483116619023,0.0001021096433901959
0.008902483187636376,8.634056479463793e-05
0.008902483259836343,7.529014992829841e-05
0.008902483343072962,6.494923722460105e-05
0.008902483424413325,5.585005525252099e-05
0.008902483518894262,4.555481486326777e-05
0.008902483653114489,3.365317313864432e-05
0.008902483748776391,2.701063638206817e-05
0.008902483844240009,2.167338908286577e-05
0.008902483960341989,1.635185554561704e-05
0.008902484114151534,1.08237869474996e-05
0.008902484308321561,5.811153615599062e-06
0.008902484531004375,2.018962848743884e-06
0.008902484785776765,-5.809882352047221e-07
0.00890248508657661,-2.154353118648889e-06
0.008902485448518486,-2.831472819041192e-06
0.00890248588819483,-2.808011828047832e-06
0.008902486428775251,-2.332650080369028e-06
0.008902487106118438,-1.67170906058444e-06
0.008902487914373019,-1.088940975526498e-06
0.008902488865091042,-7.025270000105666e-07
0.008902490017808821,-4.999785084648687e-07
0.008902491413788962,-4.228570947831539e-07
0.008902492797977831,-4.069789649516467e-07
0.008902494122357323,-3.997042289947552e-07
0.008902495583528661,-3.876469165741429e-07
0.008902497320137356,-3.684525948801616e-07
0.008902499154119206,-3.465701880212057e-07
0.008902501227160249,-3.227991082252783e-07
0.008902503725508919,-2.967047245562566e-07
0.008902506843717954,-2.67836644858887e-07
0.00890251062899123,-2.373181682714549e-07
0.008902515282262819,-2.052151649860051e-07
0.008902520989879628,-1.722378493908173e-07
0.008902527989043264,-1.391700227403402e-07
0.00890253653787006,-1.069613389463508e-07
0.008902546942149986,-7.648668612306461e-08
0.008902559557469849,-4.848803838101005e-08
0.008902574805158875,-2.350783894940905e-08
0.008902593200756512,-1.868594076316331e-09
0.008902615436250873,1.632474618856129e-08
0.008902642613458625,3.114788932718462e-08
0.008902676070858241,4.260358464973787e-08
0.008902715476781791,5.032794971065501e-08
0.008902755479678344,5.429048126464678e-08
0.008902790490911455,5.571676583365984e-08
0.008902829185677853,5.588924905014684e-08
0.008902888098509238,5.446140382493142e-08
0.00890296,5.11657545037871e-08
0.008902968962184456,5.066446846913867e-08
0.008902978358331969,5.01308972563442e-08
0.008902991882856088,4.934849467016835e-08
0.008903018931904325,4.775826658748286e-08
0.0089030730300008,4.455749360850603e-08
0.008903181226193749,3.852289313996329e-08
0.008903360486294316,3.066321541505237e-08
0.008903530069328404,2.594809648176802e-08
0.008903698357800216,2.321655300950597e-08
0.008903880872540532,2.149040907595608e-08
0.008904090212880505,2.027671011295798e-08
0.008904351213592966,1.929724317333479e-08
0.008904702153968698,1.846631439721245e-08
0.008905205785770511,1.784311341353548e-08
0.008905852316127172,1.7588179557804e-08
0.0089066136061584,1.763632071938068e-08
0.008907564778790907,1.78378945746241e-08
0.008908846007160949,1.80843278672056e-08
0.008910845084701842,1.830799458254353e-08
0.008914097267813632,1.844000618038048e-08
0.008917563773138036,1.846098793676395e-08
0.008921501652328913,1.845239942928654e-08
0.008926151859673753,1.844268848569073e-08
0.00893175859351923,1.84380126032568e-08
0.008938762814567017,1.843687059927947e-08
0.008947798429322935,1.843698417742793e-08
0.00896008081180704,1.843744323055603e-08
0.008978434050163703,1.843752068447616e-08
0.00899896,1.843751405406553e-08
0.00899910016112979,1.843751352851351e-08
0.008999209326661024,1.843751352887438e-08
0.008999263909426642,1.84375133086706e-08
0.00899931036291797,1.843751316808135e-08
0.008999346730204669,1.843751322943719e-08
0.008999382469224109,1.843751321291105e-08
0.008999397005491809,1.843751306128531e-08
0.008999412254524506,1.843751329944362e-08
0.008999417559449772,1.843751519367776e-08
0.008999423517481689,1.843752768265392e-08
0.008999424699790115,1.84377189981581e-08
0.008999426836601201,1.843782474299727e-08
0.008999429290458334,1.84391753986009e-08
0.008999431355673724,1.844753607345205e-08
0.008999433109922635,1.84706344936326e-08
0.008999434763821016,1.847517239731823e-08
0.008999436350054195,1.84534832935855e-08
0.008999437613966455,1.859043885614216e-08
0.008999438686156526,1.905029382557477e-08
0.008999439142872805,2.120239323246175e-08
0.008999439609657668,2.346270904250269e-08
0.008999439837673293,3.64346693405116e-08
0.008999440066961227,3.372967461466675e-08
0.008999440272557649,-1.83192035776403e-08
0.008999440485318172,-3.840704727011057e-07
0.008999440632329684,-1.586256522327176e-06
0.008999440781956126,-3.418179654244211e-06
0.008999440911483709,-5.318533263495291e-06
0.008999441038807706,-1.049202106903647e-05
0.008999441108985425,-2.112439432093831e-05
0.008999441179654516,-4.97318020546742e-05
0.008999441212878883,-8.268672874114545e-05
0.008999441246437694,-0.0001252031385191154
0.00899944127502279,-0.0001779233628536161
0.00899944129990402,-0.0002513957839861911
0.008999441336637572,-0.0004384492392693691
0.008999441370852932,-0.0005338125386230692
0.008999441404259463,-0.0005267995090172033
0.008999441436018702,-0.0005243442461322856
0.008999441465141081,-0.0005086147903272727
0.008999441479796498,-0.0004721935904477953
0.008999441492676121,-0.0003840352743989008
0.008999441505650465,-0.0002072585021635677
0.008999441516056252,-2.335248856184087e-05
0.008999441528080529,0.0001690545180456791
0.008999441540654345,0.0003096942809036963
0.008999441553342685,0.0003820008542774681
0.008999441566052896,0.0004024963444730094
0.008999441580198844,0.0003923325914305669
0.00899944159718831,0.0003629154444901685
0.008999441618477261,0.0003216745633656206
0.008999441645208672,0.0002753797173567372
0.00899944167748068,0.0002307415768553544
0.008999441715737152,0.0001916880194651118
0.008999441761255222,0.000159486341982377
0.008999441816175848,0.0001322423635387335
0.008999441881788431,0.0001088535113616745
0.008999441957040681,8.910713272343612e-05
0.008999442044044004,7.408263702870488e-05
0.008999442113265825,6.839194834553356e-05
0.008999442189592151,6.933804104917639e-05
0.008999442295723437,8.962810052793362e-05
0.008999442356451887,0.0001288653020023076
0.008999442416315015,0.0002085824375063561
0.008999442448418845,0.0002870501683197969
0.008999442480374271,0.0004131344498654917
0.008999442507821401,0.0005759580801919154
0.008999442533755677,0.00076442861962498
0.008999442569500509,0.001032558108740427
0.008999442625772824,0.00127083083189933
0.008999442654878752,0.001346456781105972
0.008999442683092574,0.001409835977650751
0.00899944270955853,0.001422847838400168
0.008999442722701229,0.001357669506236089
0.008999442736634106,0.001178740115490514
0.008999442748279241,0.0009604477698227097
0.008999442760935266,0.0007192797130403472
0.008999442774185584,0.0005197905413957355
0.008999442787366545,0.0003872450361072503
0.008999442800767797,0.0003033406647144402
0.008999442816167116,0.0002432828109313626
0.008999442834959313,0.0001954952905540622
0.008999442858674947,0.0001536765788060888
0.008999442888314774,0.0001161941278190809
0.00899944292419721,8.35472113272432e-05
0.008999442966667087,5.539792574749592e-05
0.008999443017196204,3.035653201120232e-05
0.0089994430775121,9.064297384206338e-06
0.008999443145456573,-3.925908083786475e-06
0.008999443215367992,-7.627760939386126e-06
0.008999443290487128,-7.14650308645157e-06
0.008999443374007642,-5.896505185374354e-06
0.008999443456587888,-5.684124841324378e-06
0.008999443575704404,-6.549306601132564e-06
0.008999443681902258,-7.191905737325946e-06
0.008999443773256857,-7.250148522286857e-06
0.008999443875217372,-7.025369781290247e-06
0.008999444003849022,-6.770745593162872e-06
0.008999444171032959,-6.489870478465474e-06
0.008999444372519101,-6.140012040367756e-06
0.008999444602610294,-5.721160354014219e-06
0.008999444869797039,-5.238876230436431e-06
0.008999445187804317,-4.693320051464786e-06
0.008999445571299232,-4.086731442156758e-06
0.00899944603816053,-3.428727704477262e-06
0.008999446615059619,-2.736231995212295e-06
0.008999447342522183,-2.036616891343527e-06
0.008999448273331075,-1.376898827887715e-06
0.00899944933802946,-8.703899021042445e-07
0.00899945052346054,-5.177304931946937e-07
0.008999451837972877,-2.873255624237527e-07
0.008999453164046756,-1.587303521503073e-07
0.0089994545219752,-8.615352019943124e-08
0.008999456078241787,-4.084943191793107e-08
0.008999457820617044,-1.414608116918367e-08
0.008999459701136941,7.635126819173748e-10
0.008999461874746529,9.603949011254849e-09
0.008999464559202355,1.479894632645228e-08
0.008999467820166539,1.72958720674412e-08
0.0089994718435894,1.806695013872687e-08
0.008999476775654781,1.792060407475692e-08
0.008999482825883214,1.749966659301317e-08
0.008999490230598116,1.716378280059454e-08
0.00899949926910127,1.700710608792686e-08
0.008999510258827946,1.69783687032337e-08
0.008999523571384904,1.700194724279513e-08
0.008999539649309791,1.703299216311061e-08
0.008999559046432968,1.70569150316834e-08
0.008999582535907592,1.707334926233136e-08
0.008999611422177745,1.708561184712199e-08
0.008999646762226312,1.709619262768838e-08
